"['note', 'beer', 'bring', 'must', 'serv']",not serve;serve beer;,they serve;not serve;beer serve;you bring;own bring;
"['eat', 'haru', 'next', 'overflow', 'door', 'bar', 'outsid', 'sake', 'restaur']",restaurant next;next door;,we ate;restaurant overflowing;next door;
"['like', 'seem', 'walk', 'year']",,we walked;it was;
['ahhh'],,
"['way', 'bagel', 'go', 'better', 'corner', 'worth', 'opinion', 'shop']",not worth;worth going;,not worth;
"['help', 'know', 'order']",,it helps;you know;what order;
"['type', 'short', 'dinner', 'servic', 'typic', 'order']",typical short-order;,service was;typical order;short order;
"['bottl', 'edamam', 'share', 'plate', 'sushi', 'order', 'sashimi', 'sake']",sushi plate;,we shared;bottle shared;she had;plate had;i had;sashimi had;
"['complain', 'believ', 'stick', 'peopl', 'chees']",n't believe;believe people;,i believe;n't believe;people complain;
"['highli', 'forgiv']",highly forgivable;,that is;
"['eat', 'dim', 'critic', 'sum', 'food', 'imposs', 'varieti', 'appet']",other variety;,we ate;dim sum;other variety;it was;food criticize;
"['pm', 'arriv', 'empti', 'practic', 'restaur']",practically empty;,we arrived;restaurant was;
"['pot', 'boil', 'rice', 'get', 'water', 'glass', 'noodl', 'surfac', 'veget', 'thin', 'slice', 'sink', 'variou', 'meat', 'tabl', 'platter']",boiling water;get platters;thin sliced;sliced meats;various vegetables;,table has;pot has;you get;platters get;thin meats;sliced meats;various vegetables;
"['next', 'mid', 'locat', 'town', 'go']",mid town;,i going;mid town;
"['top', 'notch', 'well', 'bread']",top notch;as well;,bread is;top notch;
"['citi', 'fastest', 'say', 'deliveri', 'one', 'time']",fastest delivery;,i have;they have;one have;fastest delivery;
"['eat', 'readi', 'food', 'hot', 'alway', 'fresh']",always fresh;hot- ready;,food is;
"['outstand', 'coffe', 'mention']",i mention;,i mention;coffee is;
"['clean', 'steril', 'certainli', 'sushi', 'howev', 'new', 'alway', 'york', 'fresh', 'place', 'best']",certainly not;best sushi;new york;always fresh;very clean;,not sushi;best sushi;new york;it is;place is;
"['disappoint', 'trust', 'peopl', 'sushi', 'never', 'go']",go sushi;,i trust;people trust;go sushi;it disappoints;never disappoints;
"['decent', 'straight', 'surpris', 'japanes', 'food', 'forward']",very decent;decent japanese;japanese food;,surprises food;decent food;japanese food;
"['spici', 'roll', 'asian', 'great', 'tuna', 'salad', 'best']",best spicy;great asian;asian salad;,best roll;spicy roll;great salad;asian salad;
"['roll', 'rise', 'tri', 'menu']",rose roll;,rose roll;roll try;not roll;
"['drink', 'good', 'also', 'lyche', 'martini', 'love', 'food', 'esp']",lychee martini;also very;very good;,i love;drinks love;esp lychee;food is;
"['nicois', 'salad', 'eatabl', 'fact', 'bare']",barely eatable;,this was;not was;nicoise salad;
"['decent', 'minut', 'get', 'drink', 'dessert', 'menu', 'pizza', 'take', 'ten']",decent menu;n't take;ten minutes;dessert pizza;,decent menu;it take;n't take;minutes take;drinks get;
"['live', 'notch', 'entertain', 'sell', 'sail', 'food', 'us', 'even', 'unforgett', 'top']",top-notch food;live entertainment;unforgettable evening;,we sailed;top notch;food sold;live entertainment;us sold;unforgettable evening;
"['horribl', 'disinterest', 'waiter', 'rude']",,waiter was;
"['water', 'sangria']",,
"['menu', 'unev', 'small']",,uneventful small;
"['anytim', 'neighborhood', 'price', 'great', 'sushi', 'reason', 'portion', 'rise', 'everytim', 'go', 'fresh', 'find']",fresh sushi;great portions;reasonable price;,i find;myself find;i go;fresh sushi;great portions;reasonable price;
"['great', 'food', 'dread', 'servic']",great food;,great food;food was;
"['portion', 'food', 'mediocr', 'come']",were mediocre;,portions were;that came;
"['suck', 'waitress', 'lemon', 'two', 'like', 'look']",,waitress looked;they sucking;
"['meet', 'get', 'memeb', 'chelsea', 'staff', 'pier', 'boat', 'begin', 'us', 'easi', 'make', 'convien', 'park', 'friendli']",friendly staff;,we met;friendly memebers;parking made;it easy;us get;
"['go', 'dessert', 'thoroughli', 'enjoy', 'back']",,we enjoyed;ourselves enjoyed;
"['person', 'incred', 'dessert', 'tart', 'almost', 'day', 'favorit']",almost incredible;personal favorite;,desserts are;personal favorite;favorite is;
"['review', 'better', 'surpris', 'lower', 'higher', 'rat', 'tri', 'definit', 'place']",lower reviews;definitely better;other places;higher ratings;,i am;lower reviews;it is;other places;i tried;higher ratings;
"['great', 'mayb', 'night', 'sunday', 'everyth', 'secret', 'go']",sunday night;,secret was;we went;everything was;
"['wine', 'creativ', 'present', 'food', 'extrem', 'excel', 'tasti']",extremely tasty;creatively presented;wine excellent;,food was;wine excellent;
"['late', 'end', 'itali', 'afternoon', 'littl']",little italy;late afternoon;,we ended;little italy;late afternoon;
"['surpris', 'pleasantli', 'choic']",pleasantly surprised;,we were;
"['tast', 'probabl', 'lasagna', 'best']",best i;,lasagna was;i tasted;
"['delici', 'harumi', 'array', 'sushi', 'freshest', 'nyc']",most delicious;delicious array;,harumi sushi;sushi has;freshest has;delicious array;
"['cuisin', 'superb', 'also', 'staff', 'owner', 'highli', 'recommend', 'friendli']",highly recommend;not just;friendly owners;,i recommend;it recommend;superb cuisine;friendly owners;
"['desir', 'ambianc', 'exquisit', 'quit', 'indian', 'food', 'cozi', 'seriou', 'crave', 'choic']",serious indian;indian food;exquisite choice;,you craving;serious food;indian food;food craving;cozy ambiance;ambiance desire;this is;quite choice;
"['well', 'food', 'enjoy', 'definit']",definitely enjoyed;as well;,i enjoyed;food enjoyed;
"['great', 'alway', 'time']",always had;great time;,great time;time had;
"['delight', 'garden', 'ador', 'servic', 'uncrowd', 'delect', 'food', 'entre', 'pleasantli', 'appet']",pleasantly uncrowded;,it uncrowded;service was;garden adorable;food was;
"['happi', 'experi']",very happy;,you be;
"['good', 'surprisingli', 'food', 'decor', 'nice']",surprisingly good;,food is;decor is;
"['inappropri', 'grill', 'provid', 'lunch', 'claim', 'dinner', 'pretenti', 'mj', 'power']",provides power;,mj grill;it provides;lunch provides;
"['two', 'steak', 'wast', 'crime']",wasted steaks;,wasted steaks;what crime;
"['friendli', 'staff', 'bite']",more friendly;,staff be;
"['suggest', 'place', 'absolut']",absolutely suggest;,i suggest;place suggest;
"['parm', 'meatbal', 'good', 'think']",,i think;meatball parm;parm is;
"['tast', 'latin', 'eat', 'good', 'want', 'well', 'food', 'season', 'cabana', 'wrong', 'go']",good tasting;well seasoned;seasoned latin;latin food;n't go;,you want;good tasting;tasting want;seasoned food;latin food;food eat;you go;n't go;
"['taglierini', 'incred', 'tri', 'definit', 'truffl']",definitely try;,taglierini try;it was;
"['realli', 'person', 'also', 'staff', 'attent']",very attentive;really personable;,staff is;
"['overal', 'good', 'great', 'everi', 'consist', 'new', 'restaur', 'time']",great new;new restaurant;consistently good;,this is;great restaurant;new restaurant;that been;i been;
"['liter', 'mouth', 'melt', 'gnocchi']",,gnocchi melts;
"['sausag', 'great', 'trio', 'staff', 'larg', 'portobello', 'gorgonzola', 'lobster', 'portion', 'food', 'highli', 'risotto', 'appet', 'tasti', 'pleasant', 'would', 'experi', 'recommend', 'size']",great experience;highly recommend;,great experience;experience had;staff was;food was;i recommend;appetizer recommend;
"['alfredo', 'includ', 'classic', 'chicken', 'fettuccin', 'parmigiana', 'entre', 'like', 'lasagna']",include classics;fettuccine alfredo;,entrees include;classics include;
"['recommend', 'food', 'good', 'teriyaki']",teriyaki i;i recommend;,food is;i recommend;
"['meal', 'get', 'expens']",very expensive;,meal was;what get;you get;
"['soy', 'peanut', 'pizza', 'butter', 'tri', 'sorbet', 'chees']",soy cheese;,sorbet try;
"['good', 'price', 'food', 'ask', 'right']",good food;right price;,good food;right price;you ask;
"['get', 'take', 'love', 'bu', 'cab']",took buses;,we love;it love;buses took;
"['want', 'new', 'miss', 'york', 'place']",' re;new york;not want;,you re;new york;you want;not want;place miss;
"['notch', 'great', 'attent', 'servic', 'food', 'atmospher', 'top']",top notch;,food is;top notch;service is;atmosphere is;
"['la', 'come', 'five', 'lanterna', 'year', 'ever', 'say', 'never', 'past', 'dissapoint']",ever dissapointed;,i coming;past years;i have;la lanterna;lanterna dissapointed;never dissapointed;me dissapointed;
"['beer', 'great', 'waitstaff', 'atmospher', 'food', 'best']",great food;great waitstaff;great atmosphere;great beer;,great food;great waitstaff;great atmosphere;great beer;
"['good', 'shrimp', 'one', 'inexpens', 'great', 'still', 'area', 'food', 'excel', 'atmospher', 'special', 'favorit', 'restaur', 'kimono']",most favorite;favorite restaurants;very good;kimono shrimp;great atmosphere;,this is;favorite restaurants;food is;kimono shrimp;special was;great atmosphere;atmosphere has;
"['ago', 'peasant', 'move', 'year', 'long', 'husband', 'nolita', 'favorit', 'live']",as long;,husband moved;we lived;peasant been;
"['whole', 'experi', 'satisfi']",whole experience;,whole experience;experience was;
"['howev', 'worth', 'visit']",,it was;
"['interest', 'price', 'menu', 'reason', 'quit']",quite reasonably;reasonably priced;,menu is;
"['delici', 'clearli', 'food', 'ingredi', 'fresh', 'use']",clearly fresh;fresh ingredients;,food was;delicious ingredients;ingredients used;
"['cook', 'obviou', 'food', 'make', 'reheat', 'hand', 'fresh', 'obvious']",n't cooked;obviously made;then reheated;,this made;it obvious;food cooked;n't cooked;it made;
"['great', 'inexpens', 'excel', 'make', 'meal', 'appet']",,appetizer are;you make;great meal;inexpensive meal;meal make;
"['spici', 'highlight', 'mussel']",,spicy mussels;mussels are;
"['get', 'also', 'onion', 'ever', 'ring', 'best']",also get;ever had;,rings get;we had;
"['return', 'pay', 'would', 'amount']",not return;,not return;we paid;
"['disappoint', 'utterli', 'food', 'howev', 'foodi']",being foodies;utterly disappointed;,we were;
"['good', 'price', 'great', 'attent', 'servic', 'huge', 'portion', 'pretti']",huge portions;attentive service;pretty good;good prices;,huge portions;great service;good prices;
"['food', 'highli', 'servic', 'disappoint']",highly disappointed;,i was;
"['complain', 'manag', 'intens', 'go', 'waiter', 'rude']",just went;,i complained;intensity went;
"['milkshak', 'better', 'great', 'food', 'even']",even better;,food is;milkshakes are;
"['stay', 'away', 'claustrophob']",,you 're;
"['hood', 'definit', 'stop']",definitely stop;,you 're;
"['mushroom', 'amaz', 'barley', 'soup']",,soup is;
"['wife', 'friend', 'arezzo', 'check', 'recommend']",,i checked;arezzo checked;
"['good', 'glad', 'effici', 'courteou', 'staff', 'food', 'friendli']",glad i;very good;,i 'm;i did;food was;staff was;
"['also', 'delici', 'duck', 'absolut']",here is;also absolutely;absolutely delicious;,duck is;
"['come', 'continu', 'year', 'back', 'one', 'definit', 'place']",,this is;that come;i continued;
"['drink', 'superb', 'noisi', 'larg', 'bite', 'food', 'fantast']",bit noisy;was superb;,it was;drinks were;food was;
"['curri', 'casserol', 'trifl', 'caveat', 'one', 'harsh']",curried casseroles;trifle harsh;,some be;curried casseroles;
"['spicey', 'impress']",n't impressed;n't spicey;,i impressed;n't impressed;it was;n't was;
"['food', 'almost', 'alway', 'excel']",almost always;always excellent;,food was;
"['tast', 'surpris', 'pleasent']",pleasently surprised;,i was;
"['choic', 'mare', 'crowd', 'get', 'cuisin', 'seafood', 'lover', 'great', 'choos', 'long', 'singlemind', 'make', 'nice', 'space', 'devot']",nice space;as long;n't get;too crowded;singleminded devotion;make mare;great choice;,nice space;space make;it get;n't get;singleminded devotion;chosen cuisine;mare choice;great choice;
"['orang', 'shoot', 'donut', 'never', 'give']",never had;i gave;,i had;never had;orange donut;donut had;i gave;shot gave;
"['realli', 'provid', 'relax', 'atmospher', 'lay', 'back']",really provide;,they provide;relaxing atmosphere;laid atmosphere;atmosphere provide;
"['certainli', 'locat', 'particular', 'meat', 'substandard', 'use']",particular location;certainly uses;substandard meats;,particular location;location uses;substandard meats;meats uses;
"['way', 'stumbl', 'upon', 'home', 'subway', 'resteraunt']",,i stumbled;
"['less', 'manag', 'accomod']",,management was;
"['also', 'relax', 'lay', 'ambienc', 'back']",also more;more laid-back;,ambience is;laid back;
"['great', 'sweet', 'tea', 'homemad']",,teas are;sweets are;
"['mojito', 'part', 'servic', 'best']",best part;,mojitos are;best part;
"['burger', 'lemon', 'dress', 'classic', 'sandwich', 'cobb', 'salad', 'like', 'success']",lemon-dressed cobb;classic successes;,sandwiches are;dressed cobb;classic successes;
"['restaur', 'beauti', 'absolut']",absolutely beautiful;,restaurant is;
"['intim', 'romant', 'design']",very intimate;,design is;
"['wonder', 'food', 'imagin']",,food was;
"['sharp', 'staff', 'good', 'look']",very sharp;,staff is;they look;
"['tast', 'though', 'worst']",worst though;,worst was;
"['pretti', 'flavorless', 'stale', 'dri']",pretty flavorless;,they were;
"['burn', 'way', 'sweet', 'tasteless', 'mole', 'fajita', 'tri', 'sauc']",was way;too sweet;,fajita was;we tried;sauce was;
"['fine', 'chicken', 'stay', 'roast']",roasted chickens;,roasted chickens;you be;
"['comfort', 'artsi', 'warm', 'atmospher', 'sexi']",,atmosphere is;
"['realli', 'big', 'drink', 'good', 'price', 'great', 'reason', 'food', 'select']",big selection;reasonable prices;really good;,food is;great selection;big selection;reasonable prices;drinks are;
"['steak', 'melt', 'mouth']",,steak melted;
"['minut', 'come', 'take', 'joke', 'food', 'make', 'cute', 'extra', 'waiter', 'friendli']",few extra;extra minutes;cute waiters;,food take;extra minutes;minutes take;cute waiters;jokes made;
"['price', 'importantli', 'reason']",reasonably priced;,it priced;
"['great', 'food', 'excel', 'atmospher', 'much', 'select', 'restaur', 'use', 'choic']",i 'm;not used;much choice;,selection is;i used;not used;much choice;choice having;atmosphere is;
"['tast', 'overpric', 'dessert', 'short', 'skip', 'fell', 'suggest']",only suggestion;,only suggestion;suggestion is;you skip;dessert skip;it overpriced;
"['great', 'decent', 'food']",not great;,food was;not great;
"['often', 'restaur', 'idea', 'overlook']",so often;often overlooked;,i have;idea have;restaurant overlooked;
"['moment', 'walk', 'perfect', 'like', 'feel', 'place']",perfect place;,you walk;you feel;you 're;perfect place;
"['talk', 'peopl', 'dont', 'hot', 'dog', 'rave', 'know']",i dont;hot dog;,i know;people talking;who rave;hot dog;
"['complet', 'good', 'delight', 'bar', 'quaint', 'hide', 'food']",hidden delight;good food;,it is;hidden complete;delight complete;quaint bar;good food;
"['averag', 'kosher', 'eat', 'good', 'far', 'restaur', 'find', 'best']",most kosher;kosher restaurants;best i;so far;,i find;most restaurants;kosher restaurants;restaurants are;this been;i eaten;
"['even', 'angri', 'regular', 'high', 'ignor', 'alway', 'waiter', 'tip', 'look']",always look;even ignore;high-tipping regulars;,waiters look;high tipping;tipping regulars;regulars ignore;
"['welcom', 'rest', 'si', 'atmospher', 'mall', 'escap', 'nice']",very nice;welcome escape;,atmosphere is;welcome escape;
"['bite', 'food', 'ye', 'expens', 'typic']",more expensive;then typical;then again;so is;,they 're;
"['restaur', 'review', 'terribl']",not terrible;,not terrible;not restaurant;
"['burger', 'margareta', 'money', 'well', 'worth', 'salad', 'wrap', 'mango', 'say', 'tasti', 'fresh']",,i say;wraps were;
"['delici', 'larg']",,it was;
"['price', 'anywher', 'x', 'els', 'high', 'would']",anywhere else;,prices be;
"['good', 'experi', 'servic', 'friendli']",,service was;we experienced;
"['didnt', 'shame', 'work', 'staff', 'support', 'waiter', 'friendli']",supportive staff;,waiter was;it is;he have;supportive staff;staff have;
"['fold', 'uncomfort', 'seat', 'chair']",folding chair;,folding chair;chair was;i seated;
"['watch', 'diner', 'also', 'seper', 'wait', 'dissapoint', 'discuss', 'group']",i watched;seperate groups;also were;,we waited;i watched;seperate groups;groups discuss;they were;
"['excel', 'midtown', 'choic']",excellent choice;,excellent choice;
"['among', 'servic', 'nyc', 'ever', 'best']",best i;ever had;,service was;i had;nyc in;
"['amaz', 'fettucino', 'alfredo']",,alfredo was;
"['good', 'mani', 'surpris', 'vegan', 'food', 'option', 'pleasantli', 'see']",very good;pleasantly surprised;so many;many vegan;,food was;i was;many options;options see;
"['real', 'indian', 'food', 'know']",real indian;indian food;,i know;real food;indian food;food know;this was;n't was;
"['gratin', 'sure', 'veal', 'tri', 'smoke', 'lamb', 'trout', 'chop', 'rabbit', 'potato']",smoked trout;,smoked trout;trout try;veal chops;
"['servic', 'food', 'even', 'target', 'hous', 'chef', 'right']",,chef is;not is;food are;
"['egg', 'mussel', 'benedict', 'do', 'well', 'everyth', 'even', 'hamburg', 'tasti']",very tasty;,everything done;
"['courteou', 'attent', 'waiter', 'profession']",very professional;,waiters were;
"['last', 'boyfriend', 'night', 'love', 'go']",here last;last night;,boyfriend went;last night;it loved;
"['falaf', 'rather', 'cook', 'dri', 'chicken', 'fine']",,falafal was;chicken was;
"['reccomend', 'good', 'shrimp', 'marnier', 'grand', 'highli', 'insan']",highly reccomend;grand marnier;insanely good;,i reccomend;grand marnier;shrimp reccomend;it 's;
"['realli', 'good', 'great', 'servic', 'food', 'enjoy', 'areal']",really enjoy;areally great;great food;really good;,we been;we enjoy;food enjoy;great food;service was;
"['sopaipilla', 'includ', 'dessert', 'flan']",include flan;,desserts include;flan include;
"['starv', 'portion', 'drive', 'small', 'crazi']",small portions;,i starving;small portions;portions driving;me driving;
"['inconsider', 'loud', 'wait', 'staff']",wait staff;,wait staff;staff was;
"['lack', 'servic', 'dramat', 'food', 'howev']",dramatically lacking;,
"['cell', 'phone', 'block', 'sushi', 'cut', 'bigger']",blocks bigger;,sushi cut;bigger blocks;
"['arriv', 'great', 'servic', 'soup', 'hot', 'alway', 'nice']",always arrives;,service is;soup arrives;
"['awhil', 'delici', 'crepe', 'forget']",i forgot;delicious crepes;,it been;i forgot;delicious crepes;crepes be;
"['montparnass', 'creme', 'dessert', 'tart', 'good', 'enough', 'restaur', 'trip', 'thin', 'worth', 'paper', 'appl', 'brule', 'make', 'silken', 'especi']",silken creme;paper-thin apple;,desserts are;silken creme;thin tart;restaurant worth;
"['final', 'weekend', 'tell', 'take', 'year', 'friend', 'restaur']",finally took;,friend told;me told;he took;me took;
"['shrimp', 'delici', 'creol']",delicious shrimp;,i had;delicious creole;creole had;
"['real', 'chicken', 'dinner', 'good']",real good;,dinner was;
"['bewar', 'flame', 'want', 'item', 'fire', 'chili', 'food', 'mouth', 'unless', 'dous', 'sign', 'depart', 'call']",signed food;,beware signed;items signed;not want;you want;department call;flames douse;
"['style', 'restaur', 'japanes', 'decor', 'contemporari', 'design']",contemporary japanese;japanese style;,decor designed;contemporary restaurant;japanese style;
"['delici', 'food']",,food was;
"['rice', 'rib', 'sizzl', 'coconut', 'tri', 'beef', 'coupl']",sizzling beef;coconut rice;,ribs try;beef sizzling;it couple;coconut rice;
"['pricey', 'drawback', 'littl']",only drawback;little pricey;,only drawback;drawback is;it 's;little pricey;
"['everyth', 'wonder', 'place']",,everything was;
"['fave', 'person', 'salad', 'avocado']",personal fave;,salad is;personal fave;
"['rib', 'honey', 'bbq', 'yummi', 'tip']",,tips are;
"['food', 'uptown', 'chines', 'best']",best chinese;chinese food;,best food;chinese food;food uptown;
"['everyon', 'servic', 'make', 'backward', 'bend', 'know', 'happi']",make everyone;everyone happy;,service known;everyone happy;
"['atmospher', 'attract', 'uncomfort', 'littl']",little uncomfortable;,atmosphere is;little uncomfortable;
"['staff', 'friendli']",very friendly;,staff is;
"['world', 'waiter', 'pasta', 'friendli']",very friendly;,waiters are;pasta is;
"['wine', 'great', 'menu', 'list', 'cocktail']",great wine;wine list;great cocktail;,great list;great menu;
"['delici', 'rib', 'crab', 'bbq', 'cake', 'perfect']",,cakes are;rib was;
"['wonder', 'delici', 'simpli', 'do', 'food', 'art']",artfully done;simply delicious;,food is;
"['tini', 'restaur', 'servic', 'fast']",tiny restaurant;very fast;fast service;,tiny restaurant;fast service;
"['everyon', 'sinc', 'distint', 'sauc', 'may']",not be;,sauce be;not be;it is;
"['dessert', 'servic', 'least', 'husband', 'highest', 'often', 'free', 'alway', 'give', 'time']",always been;highest service;often free;free desserts;,husband been;we given;highest service;service given;free desserts;
"['drink', 'atmospher', 'beauti', 'perfect', 'appet']",drinks and/or;and/or appetizers;,beautiful atmosphere;perfect atmosphere;
"['sinc', 'curioni', 'around', 'pizza']",,pizza been;
"['pizza', 'make', 'new', 'jersey', 'best']",best pizza;new jersey;,they make;best pizza;pizza make;new jersey;
"['recent', 'visit', 'year', 'summer', 'away', 'past']",recently visited;past summer;,i visited;past summer;
"['comfort', 'averag', 'realli', 'beer', 'better', 'servic', 'differ', 'food', 'list', 'extens', 'stand', 'dynam']",very comforting;really standed;extensive beer;,service was;food was;average than;what standed;dynamic list;
"['chines', 'better', 'food', 'someth', 'make', 'home', 'frankli']",chinese food;here is;is something;,chinese food;food is;i make;
"['upstair', 'restaur', 'whole', 'one', 'waiter']",whole restaurant;,whole restaurant;
"['soft', 'crab', 'start', 'also', 'plate', 'well', 'shell', 'chees', 'scallop', 'asparagu']",also had;soft shell;as well;cheese plate;,we started;soft crab;crab had;
"['overlook', 'excel', 'servic']",,not overlooked;service is;
"['question', 'hotdog', 'ever', 'worst', 'without', 'one']",worst hotdogs;ever had;,this is;worst hotdogs;i had;
"['dream', 'good', 'staff', 'gosht', 'unbeliev', 'saag', 'friendli']",unbelievably friendly;i dream;so good;,staff is;i dream;saag gosht;
"['also', 'garlic', 'knot', 'recommend']",also recommend;garlic knots;,i recommend;garlic knots;knots recommend;
"['eat', 'indian', 'food', 'ever', 'best']",best indian;indian food;ever eaten;,best food;indian food;i eaten;
['dissapoint'],n't be;,you dissapointed;n't dissapointed;
"['pizza', 'place', 'best']",best pizza;,place has;best pizza;pizza has;
"['welcom', 'garment', 'better', 'far', 'addit', 'area', 'culinaria', 'district', 'restaur']",welcome addition;far better;,culinaria is;welcome addition;district- better;
"['tast', 'heavi', 'music', 'littl', 'sometim']",too heavy;,which is;
"['servic', 'air', 'excel', 'inform', 'without', 'alway']",always informative;,service is;
"['comfort', 'great', 'staff', 'owner', 'make', 'go', 'feel', 'length']",great lengths;,owner go;great lengths;you feel;
"['stand', 'dungeon']",n't stand;,i stand;n't stand;dungeon stand;
"['menu', 'sushi', 'pretti', 'vari', 'yummi', 'alway', 'fresh']",always fresh;pretty varied;,sushi is;menu is;
"['good', 'great', 'cook', 'sushi', 'food', 'us', 'amaz']",cooked food;,food was;great sushi;sushi was;cooked food;food amazed;us amazed;
"['dinner', 'fantast', 'special']",,specials are;
"['like', 'delish', 'make']",,
"['drink', 'great', 'food', 'atmospher', 'din', 'nice']",great food;great drinks;nice dining;,great food;great drinks;nice atmosphere;
"['par', 'expect', 'price', 'pay', 'least', 'food', 'japanes', 'restaur']",other japanese;japanese restaurants;,you pay;you expect;it be;other restaurants;japanese restaurants;
"['averag', 'portion', 'food', 'small']",below average;,portion was;average below;
"['avoid', 'cost', 'place', 'favor']",,favor do;place avoid;
"['first', 'come', 'sinc', 'hook', 'time']",first time;here i;i 've;,first time;i came;i hooked;
"['comfort', 'chair', 'sit', 'back', 'one']",comfortable chairs;,comfortable chairs;
"['love', 'seem', 'neighborhood', 'peopl']",,people seem;it love;
"['suck', 'conclus', 'place']",,place sucks;
"['pastor', 'taco', 'tinga', 'fav', 'de', 'tostada']",here are;tacos pastor;,favs are;tacos pastor;
"['nick', 'check', 'squar', 'garden', 'herald', 'stef', 'area', 'worthi', 'madison', 'go', 'one', 'happen', 'place']",nick stef;only places;square check;,nick stef;stef is;only places;worthy places;you happen;square garden;square check;it check;
"['tell', 'impress']",,you tell;not all;
"['realli', 'manag', 'comfi', 'trendi', 'decor', 'lay', 'back', 'bartend', 'nice']",really nice;very comfy;,bartenders are;decor is;
"['sour', 'take', 'sandwich', 'soup', 'tri', 'meal', 'hot', 'savori']",savory take;sandwich meal;sour soup;,hot soup;soup try;
"['delici', 'drink', 'great', 'bar', 'servic', 'atmospher', 'excel', 'food', 'cool']",great drinks;excellent service;delicious food;,bar has;it has;great drinks;drinks has;cool atmosphere;excellent service;delicious food;
"['chick', 'also', 'shrimp', 'pea', 'appet', 'divin']",,peas is;
"['final', 'get', 'snotti', 'talk', 'servic', 'obnoxi', 'bad', 'back', 'sick', 'smirk']",bad service;obnoxious smirks;snotty back;,i got;bad service;obnoxious smirks;snotty talk;
"['never', 'agav']",never been;,i been;never been;
"['complet', 'drop', 'impress', 'worth', 'someon', 'coin', 'go', 'especi', 'look']",impress someone;,you going;coin drop;it worth;you looking;someone impress;
"['tast', 'cook', 'awesom', 'lamb', 'order', 'perfectli']",ordered lamb;perfectly cooked;tasted awesome;,we ordered;lamb ordered;which cooked;
"['soft', 'crab', 'sandwich', 'fri', 'shell', 'like', 'especi']",soft shell;,i like;soft shell;sandwich like;
"['style', 'kong', 'hong', 'food', 'authent', 'look']",authentic hong;hong kong-style;kong-style food;,you looking;authentic style;hong style;kong style;no further;
"['wife', 'visit', 'side', 'west', 'ue', 'firend', 'live', 'find']",west side;visiting firends;,i lived;west side;this found;firends visiting;
"['wine', 'food', 'good']",good food;food good;good wine;,good food;good wine;that 's;
"['neighborhood', 'nice', 'find']",nice find;,nice find;
"['extrem', 'pleasant', 'staff', 'friendli']",extremely friendly;,staff was;
"['immedi', 'person', 'pick', 'do', 'plate', 'ask', 'one', 'soon']",as soon;,person done;she asked;plate pick;
"['italian', 'place', 'french']",not french;,place is;not french;
"['last', 'review', 'mani', 'great', 'esca', 'celebr', 'birthday', 'bf', 'nite', 'go']",so many;many great;great reviews;birthday last;last nite;,many reviews;great reviews;bf went;birthday celebrate;last nite;
"['delici', 'sushi', 'food', 'kitchen', 'world']",,food is;sushi is;
"['request', 'uncheck', 'degre', 'boot', 'problem', 'heat', 'coat', 'restaur']",,it was;we had;coats uncheck;
"['scrumptiou', 'waitress', 'servic', 'everyth', 'extrem', 'excel', 'atmospher', 'lush', 'cute']",excellent service;cute waitresses;extremely lush;,everything is;excellent service;cute waitresses;lush atmosphere;
"['food', 'italian', 'simpl', 'tradit']",simple italian;italian food;,it 's;traditional food;simple food;italian food;
"['month', 'girlfriend', 'lou', 'spend', 'anniversari']",just spent;lou lou;,girlfriend spent;i spent;anniversary spent;lou lou;
"['roll', 'level', 'good', 'usual', 'sushi', 'quit', 'food', 'around', 'excel', 'sashimi']",all-around good;usually excellent;not quite;same level;,food is;rolls excellent;sushi sashimi;not quite;same level;
"['cut', 'thinli', 'sashimi', 'littl']",,sashimi cut;little cut;
"['bay', 'noth', 'terrac', 'mall', 'almost', 'without', 'ok']",is nothing;,mall is;
"['price', 'could', 'chinatown', 'better']",,price had;
"['husband', 'blast']",,husband had;blast had;
"['money', 'person', 'save', 'say']",personally i;i say;,i say;money save;
"['english', 'featur', 'dog', 'tator', 'product', 'jersey', 'wonder', 'thing', 'breakfast', 'sandwich', 'dotp', 'like', 'know', 'delici', 'taylor', 'us', 'girl', 'muffin', 'pork', 'base', 'tot', 'boy', 'great', 'nj', 'addit', 'hot', 'ham']",great hot;hot dogs;wonderful breakfast;great things;english muffins;delicious nj-based;nj-based pork;jersey girls;,great dogs;hot dogs;wonderful sandwiches;sandwiches has;that feature;great things;english muffins;delicious product;based product;product know;girls know;
"['believ', 'live', 'name']",,me believe;they live;
"['graceless', 'manag', 'minut', 'drink', 'chill', 'tell', 'well', 'us', 'wait', 'bartend', 'happen', 'rude']",rude bartender;then tells;,it happened;graceless manager;rude bartender;who had;us waiting;us tells;
"['comfort', 'convers', 'great', 'form', 'romant', 'servic', 'atmospher', 'around', 'easi', 'beacus', 'tabl']",not only;only is;service great;forming conversation;so easy;,service is;great service;forming conversation;conversation is;atmosphere be;
"['chilli', 'edibl', 'arriv', 'blaze', 'human', 'green', 'definit', 'dish']",green chillis;definitely not;not edible;,dish arrived;it blazing;green chillis;not edible;edible chillis;
"['averag', 'servic', 'peopl', 'food', 'actual', 'give', 'meal', 'worst', 'order', 'ever', 'experi', 'absolut']",absolute worst;worst service;ever experienced;below average;actually gave;gave people;,absolute service;worst service;i experienced;food was;they gave;meals gave;they ordered;
"['take', 'lunch', 'dine']",,it 's;they out;
"['far', 'new', 'past', 'york', 'best']",best past;new york;,they are;best past;new york;
